DESTINO;ORIGEN;CANTIDAD;FOBDOL;FOBPES
MEX;BUN;46186;5602362;2374757216
MEX;BUN;800;68184;2890217484
MEX;BUN;201;4549032;1916948438
MEX;BUN;8156;813597;3380446719
MEX;BUN;11948;1450171;6025373494
MEX;BUN;2412;226957;942992717
MEX;BUN;3344800;535168;2169442632
MEX;BUN;177144;472382;1998103493
MEX;BUN;977552;200928;853743072
MEX;BUN;92000;1801332;7598027383
MEX;BUN;20000;45483;1904377758
MEX;BUN;1864599;25651184;1103444404
MEX;BUN;256134;611578;2682784749
MEX;BUN;6038086;18930772;7986114073
MEX;BUN;194861;673194;2839955925
MEX;BUN;209081;925551;3915645316
MEX;BUN;10213235;19163518;810286218
MEX;BUN;12;1002;42305341
MEX;BUN;230;12868;54329854
MEX;BUN;819;15873;669198193
MEX;BUN;3556;4133546;1741401339
MEX;BUN;706;1493666;6331426124
MEX;BUN;918479;6122888;2578297191
MEX;BUN;23590;1857982;7842077793
MEX;BUN;448;22288;941019417
MEX;BUN;2303;554766;2338410179
MEX;BUN;20000;114000;500079240
MEX;BUN;75200;2473446;1057862985
MEX;BUN;24957;6818729;287335906
MEX;BUN;3013488;7669978;3231728267
MEX;BUN;167226;585892;246807005
MEX;BUN;2754;407978;1718607325
MEX;BUN;47820;11945068;5076307493
MEX;BUN;3426;48;19878864
MEX;BUN;9213;9742;40345811
MEX;BUN;7500;375;155303625
MEX;BUN;3344800;535168;2274308801
MEX;BUN;406000;4430;183465349
MEX;BUN;7000;140;5798002
MEX;BUN;399148;37519912;1645870972
MEX;BUN;46196;5432649;2383118406
MEX;BUN;54211;4293511;1883417296
MEX;BUN;27900;10602;4485292722
MEX;BUN;24000;5280;223376208
MEX;BUN;525910;2908324;1245982639
MEX;BUN;9048;566631;2386933087
MEX;BUN;118677;3399;1407672057
MEX;BUN;500;10;414143
MEX;BUN;7873;7385379;3239714664
MEX;BUN;5659;3746251;1643352941
MEX;BUN;36672;343857;1508383748
MEX;BUN;820;614;254283802
MEX;BUN;2000;995;412072285
MEX;BUN;2400;204552;8973000763
MEX;BUN;36;9288;3929390568
MEX;BUN;40;10966;454149213
MEX;BUN;100;14378;5954548054
MEX;BUN;280;319628;1384977845
MEX;BUN;630;336034;1434810129
MEX;BUN;450;24605;1018998851
MEX;BUN;391692;10305432;4384134183
MEX;BUN;272940;10307676;4380463377
MEX;BUN;21;2338;10055961
MEX;BUN;977552;17520;721932624
MEX;BUN;23000;5177306;2133371065
MEX;BUN;49815;9157341;3773392247
MEX;BUN;818376;3171237;1341626696
MEX;BUN;252144;877629;3712906023
MEX;BUN;4123522;7588437;3210371745
MEX;BUN;47535;30674593;1263983414
MEX;BUN;2692394;19088164;7865507034
MEX;BUN;19396;688289;2836177419
MEX;BUN;5004;288799;1221795937
MEX;BUN;126316;475043;2009721665
MEX;BUN;16779;555044;2348174696
MEX;BUN;20506;6308187;2599364152
MEX;BUN;161338;622648;2565695802
MEX;BUN;525;477929;1969363795
MOZ;BUN;190676;37449;1580868341
MOZ;BUN;39168;8721;3681474219
MOZ;BUN;2996617;58853925;2519459956
MOZ;BUN;59423;1167075;5119561219
MOZ;BUN;117540;230850;951245127
NIC;BUN;9150;153450;6472803495
NIC;BUN;13689;10200345;4296895331
NIC;BUN;501;156402;658843425
NIC;BUN;4850;661539;2798713508
NIC;BUN;11040;2128785;9006059108
NIC;BUN;878;1130111;4781058897
NIC;BUN;70130;20725008;8767942609
NIC;BUN;196;42;17768562
NIC;BUN;326;52;2199917
NIC;BUN;1;12;5076732
NIC;BUN;4006;41483;175498394
NIC;BUN;2700;94;39767734
NIC;BUN;3290;694;29360433
NIC;BUN;58;174;73612614
NIC;BUN;100;80;3384488
NIC;BUN;2436;2945124;1213573686
NIC;BUN;10733;7832503;3313626552
NIC;BUN;6192;21844;924134448
NIC;BUN;207289;373184;1578795962
NIC;BUN;412896;3703264;156054434
NIC;BUN;631152;3267168;1381159333
NIC;BUN;7744;55044;2304697784
NIC;BUN;500;3204;1354455756
NIC;BUN;2880;61056;2556420825
NIC;BUN;1023;144757;634999741
NIC;BUN;2;496;2175783
NIC;BUN;50;33604;147409322
NIC;BUN;3;357;1566037
NIC;BUN;53;75;3289995
NIC;BUN;50;6979;306145
NIC;BUN;5;258;1131758
NIC;BUN;50;7755;34018548
NIC;BUN;365;517;22679032
NIC;BUN;12000;10920;461630988
NIC;BUN;50;40325;176892064
NIC;BUN;50;25849;113390774
NIC;BUN;2;1034;45358064
NIC;BUN;50;8789;38554354
NIC;BUN;31;439;1925743
NIC;BUN;47;672;2947835
NIC;BUN;3;1086;4763912
NIC;BUN;3;403;1767823
NIC;BUN;7;395;17327307
NIC;BUN;9;1696;7439775
NIC;BUN;2;62;2719729
NIC;BUN;2;972;4263833
NIC;BUN;3;775;3399661
NIC;BUN;10;3102;13607419
NIC;BUN;7;605;2653929
NIC;BUN;177;3019728;1324652003
NIC;BUN;80;213206;935262231
NIC;BUN;15;589367;2585352644
NIC;BUN;549;129082;566238846
NIC;BUN;3;279;1223878
NIC;BUN;5;207;908038
NIC;BUN;5;884;3877807
NIC;BUN;5;775;3399661
NIC;BUN;50;7238;31750645
NIC;BUN;40;46;19445994
NIC;BUN;100;25;10568475
NIC;BUN;25;270;11413953
NIC;BUN;1;14;5918346
NIC;BUN;100;15;6341085
NIC;BUN;24192;16912;712666605
NIC;BUN;2214078;515192;2171003631
NIC;BUN;471264;1612739;679603376
NIC;BUN;50112;192025;809187588
NIC;BUN;68334;163211;6877662574
NIC;BUN;76;1885028;8009483972
NIC;BUN;32;749464;3184472536
NIC;BUN;30;814403;3460398347
NIC;BUN;19;560288;2380663712
NIC;BUN;214;487064;2056087099
NIC;BUN;152;3610456;1524114285
NIC;BUN;143;2202915;9299363351
NIC;BUN;323;7223732;2928327583
NIC;BUN;440;10723954;4347233577
NIC;BUN;156;377101;152867695
NIC;BUN;429;6608745;2679026613
NIC;BUN;3150;886102;3734007244
NIC;BUN;68;11119;4619877786
NIC;BUN;2;122108;5073514135
NIC;BUN;4;159936;6645244838
NIC;BUN;36088;7141868;3015360946
NIC;BUN;18570;748712;3181808874
NIC;BUN;20500;1509764;6622821348
NIC;BUN;410762;740509;3130420341
NIC;BUN;378764;833508;3523563384
NIC;BUN;59472;4994595;2111410096
NIC;BUN;2250;3811588;1611306899
NIC;BUN;60000;17985;729068736
NIC;BUN;903188;155947;6599630255
NIC;BUN;878197;1748399;7399172116
NIC;BUN;49000;3531787;1519492107
NIC;BUN;60000;29520;1294942032
NIC;BUN;1174;5264076;2227741171
NIC;BUN;32;6752;28574261
NIC;BUN;50;25;10579925
NIC;BUN;34;884;37410614
NIC;BUN;5;8;3385576
NIC;BUN;675;225;9521932
NIC;BUN;20;58;24545426
NIC;BUN;30;3525;149176942
NIC;BUN;30;45;19043865
NIC;BUN;3;336;142194192
NIC;BUN;2;220;9310334
NIC;BUN;10;753;318667341
NIC;BUN;50;10;423197
NGA;BUN;2131728;407976;1708199592
NGA;BUN;6664336;1190902;5016674675
NGA;BUN;2131728;407976;171859890
NGA;BUN;459648;79515;3276510993
NOR;BUN;41951;19482002;8206793343
NOR;BUN;62981;29248313;1239792116
NOR;BUN;20809;10730284;4492780641
NOR;BUN;105267;39568213;1673976776
NOR;BUN;42146;1584202;6731274298
NOR;BUN;105298;39115585;1588417410
NOR;BUN;18106;13964735;5907934754
NOR;BUN;41857;1793653;7611320894
NOR;BUN;83845;32783395;1393979460
NOR;BUN;62923;22812718;9643825595
NCL;BUN;890844;18812;8252184792
NZL;BUN;38510;14807088;6259533574
NZL;BUN;19298;12980611;5375829181
NZL;BUN;19231;7944331;3484907902
NZL;BUN;17638;10623776;450325929
NZL;BUN;693;542371;2299029313
NZL;BUN;108;9524;403708074
NZL;BUN;19384;10922141;4602557451
NZL;BUN;19215;7692821;3254532545
OMN;BUN;10679;6273972;2752178201
OMN;BUN;19258;8401609;3547234934
NLD;BUN;20971;7384787;3117923534
NLD;BUN;24658;5030232;2132239891
NLD;BUN;95727;64816923;2632105054
NLD;BUN;62914;27670678;1172918534
NLD;BUN;115237;50709219;2149487730
NLD;BUN;191472;82989435;3370059873
NLD;BUN;126277;48927091;2065745816
NLD;BUN;18878;9983167;4134458731
NLD;BUN;21021;8747221;360439738
NLD;BUN;57643;22747575;9978587735
NLD;BUN;20994;8192149;3375673301
NLD;BUN;40270;17240193;7317835978
NLD;BUN;176404;63865064;2687341914
NLD;BUN;20994;10584997;4500835989
NLD;BUN;95871;44057131;1932636543
NLD;BUN;95815;29427524;1195001723
NLD;BUN;20988;8328626;3530379632
NLD;BUN;60000;63000;267687000
NLD;BUN;94656;198985;8331521848
NLD;BUN;23881;2249464;9535140476
NLD;BUN;24896;1971712;8383896878
NLD;BUN;475000;498750;2160620699
NLD;BUN;74975;6789736;2870286207
NLD;BUN;49000;8808245;3808860915
NLD;BUN;22795;2530071;1066164329
NLD;BUN;75000;67920;2886403032
NLD;BUN;231191;3964111;1738920716
NLD;BUN;38535;17364642;7569942033
NLD;BUN;185000;194250;8195018475
NLD;BUN;22000;43450;190600377
NLD;BUN;13724;120085;5267720661
PAK;BUN;3584;2233577;9250202792
PAK;BUN;1760;215738;908796325
PSE;BUN;19008;42900;182414661
PAN;BUN;198381;929469;3929227955
PAN;BUN;309905;727178;3074065005
PAN;BUN;25000;12400;52235000
PAN;BUN;611308;1238583;5235973388
PAN;BUN;475;62;2628087
PAN;BUN;10050;19074;80851824
PAN;BUN;35843;159639;676685775
PAN;BUN;10;24417;1035000
PAN;BUN;17398;199269;8446714
PAN;BUN;11200;233262;988762628
PAN;BUN;30;87;3687799
PAN;BUN;7342;648077;2747101191
PAN;BUN;136000;45424;1980213856
PAN;BUN;144;582;2410312
PAN;BUN;19;1693574;701381817
PAN;BUN;232;4368;18089766
PAN;BUN;144;227;9401046
PAN;BUN;4464;801216;3318179978
PAN;BUN;144;483;20003106
PAN;BUN;13;24115;99870584
PAN;BUN;6;7341;304022376
PAN;BUN;144;2375;9835896
PAN;BUN;2;1943;80467984
PAN;BUN;4;17196;7121603
PAN;BUN;1;847;35077912
PAN;BUN;33;1193778;4943948022
PAN;BUN;2;212754;881105798
PAN;BUN;4;581116;2406651235
PAN;BUN;15;16046;66453385
PAN;BUN;109;126694;524694332
PAN;BUN;18;8234;34100534
PAN;BUN;484;1694122;7016087674
PAN;BUN;7;598725;2479577676
PAN;BUN;27;101478;420264033
PAN;BUN;513;220996;915239464
PAN;BUN;10;346;14329347
PAN;BUN;2;86186;356933285
PAN;BUN;17;266913;1105401505
PAN;BUN;28;2069926;8572453634
PAN;BUN;2;111035;45984368
PAN;BUN;3;576663;2388209448
PAN;BUN;96746;11271;4757928669
PAN;BUN;2369;77688;3227889787
PAN;BUN;60486;1686741;7130512035
PAN;BUN;39600;9734;4269974844
PAN;BUN;171;2907;123023367
PAN;BUN;2000;940;39780518
PAN;BUN;2000;1140;48244458
PAN;BUN;300;480;20313456
PAN;BUN;45360;235872;9982032278
PAN;BUN;4248;96854;408858507
PAN;BUN;75;22192;93681086
PAN;BUN;26000;3561108;150328257
PAN;BUN;480;208754;887143961
PAN;BUN;2400;615455;2615505268
PAN;BUN;3504;890235;3783240581
PAN;BUN;16704;49553;210585879
PAN;BUN;192;33738;143376715
PAN;BUN;14472;49421;210024917
PAN;BUN;27816;633774;2693355705
PAN;BUN;4608;32051;1362074552
PAN;BUN;176;2469632;1050109753
PAN;BUN;12;1705;724981345
PAN;BUN;72614;31926;1344485564
PAN;BUN;4851891;13398194;5626626018
PAN;BUN;1898778;7012656;2947531948
PAN;BUN;192276;858968;3618676399
PAN;BUN;283376;1091783;458824628
PAN;BUN;2676;10370;436988689
PAN;BUN;68151;231223;9743667851
PAN;BUN;170;170;7177553
PAN;BUN;17014;563485;2373680562
PAN;BUN;728472;2600972;1095659455
PAN;BUN;26268;127957;539018862
PAN;BUN;424281;2303979;9705511537
PAN;BUN;17861;10692;4504005
PAN;BUN;14400;20;84250
PAN;BUN;600;120;505500
PAN;BUN;600;120;505500
PAN;BUN;2188319;8231167;3588294942
PAN;BUN;15;348028;1526680506
PAN;BUN;28;676722;2968549328
PAN;BUN;156;4524064;1984553059
PAN;BUN;78;4505;19639097
PAN;BUN;4625;23519;102528728
PAN;BUN;56;2195;9568883
PAN;BUN;325;106;4620964
PAN;BUN;1200;68536;286960917
PAN;BUN;764402;2653806;1111151226
PAN;BUN;8976;43494;182109812
PAN;BUN;265;138389;579436126
PAN;BUN;1147015;288703;1208802348
PAN;BUN;17628;1590764;6759156236
PAN;BUN;6032;2522884;1056334054
PAN;BUN;3744;44004;1861637624
PAN;BUN;888;1332;563517252
PAN;BUN;318;5883;2488867863
PAN;BUN;423;26060;1102496966
PAN;BUN;279401;1045735;4414455271
PAN;BUN;3;21543;8733015168
PAN;BUN;56;10235788;4331754774
PAN;BUN;204;53753012;2274811342
PAN;BUN;11605;343296;150592283
PAN;BUN;15666;39096;1715008591
PAN;BUN;11136;627392;2699258834
PAN;BUN;216;16464;7097455
PAN;BUN;254112;1844256;8077382516
PAN;BUN;16656;806976;3510055604
PAN;BUN;46914;1808295;793237534
PAN;BUN;3456;158112;693583585
PAN;BUN;44365708;38885072;1638349632
PAN;BUN;1344;752382;3180612139
PAN;BUN;252;43092;182166689
PAN;BUN;240;12528;529607418
PAN;BUN;1045;435975;1843036348
PAN;BUN;3;163707;6906096648
PAN;BUN;548;338626;1431504165
PAN;BUN;158;220284;931226376
PAN;BUN;504;882;386903412
PAN;BUN;84;882;386903412
PAN;BUN;7264;23751;1041875616
PAN;BUN;64608;559296;2366923893
PAN;BUN;789235;1269016;5347595353
PAN;BUN;1769438;4361436;1828594846
PAN;BUN;16698;10164;43013743
PAN;BUN;768;6528;276263001
PAN;BUN;10296;607752;2666001386
PAN;BUN;25000;8100;34334685
PAN;BUN;56000;4343304;187063652
PAN;BUN;23200;1477307;5988648024
PAN;BUN;2840935;4071925;1718236126
PAN;BUN;389981;2399746;1007649719
PAN;BUN;86;1651458;6694614382
PAN;BUN;8;800;3401672
PAN;BUN;401976;400482;1675967625
PAN;BUN;36;216;91845144
PAN;BUN;8;800;3401672
PAN;BUN;27729;861772;3637115339
PAN;BUN;38;430;18283987
PAN;BUN;199;240536;1016839481
PAN;BUN;213070;42475;1750233345
PAN;BUN;195;864;367380576
PAN;BUN;275;2515886;106977737
PAN;BUN;6;91914;3908266
PAN;BUN;13950;16599215;6969288639
PAN;BUN;10;300;1275627
PAN;BUN;14453049;23625298;9998155238
PAN;BUN;342;70578;297309825
PAN;BUN;582;361692;152362755
PAN;BUN;300;67716;28525365
PAN;BUN;1250;47913;2018335125
PAN;BUN;1466;885028;372818045
PAN;BUN;745;2047343;8624432386
PAN;BUN;5805;46440;1923280092
PAN;BUN;24054;3794235;1605708869
PAN;BUN;110475;112625;4744328125
PAN;BUN;239988;219989;9110690442
PAN;BUN;1;550;2316875
PAN;BUN;4;2701766;1138118928
PAN;BUN;1;948834;3996963225
PAN;BUN;500;21180;896043198
PAN;BUN;27210;3823199;1617966347
PAN;BUN;114579;13991429;5790612697
PAN;BUN;20000;32810;1390766685
PAN;BUN;1404;188872;795900941
PAN;BUN;190386;2408053;101474631
PAN;BUN;33715;766687;3230796015
PAN;BUN;9953;26761;1127700511
PAN;BUN;26624;3535731;1456940387
PAN;BUN;432;63784;268783862
PAN;BUN;444;772497;3255279182
PAN;BUN;78600;79386;3351192665
PAN;BUN;39291;817501;3444924688
PAN;BUN;144;127568;537567724
PAN;BUN;2160;18036;743195023
PAN;BUN;20000;56548;2387111617
PAN;BUN;28048;2192783;931869184
PAN;BUN;416997;335484;1471654243
PAN;BUN;539001;8992327;3944628116
PAN;BUN;5083;1127354;4775426725
PAN;BUN;772032;10629423;4541667063
PAN;BUN;72024;1835755;7787485578
PAN;BUN;8295082;21064058;9123919595
PAN;BUN;117274;293499;1287480323
PAN;BUN;167898;4979194;2111524467
PAN;BUN;3456;1296;548287056
PAN;BUN;2195;551019;2417132998
PAN;BUN;139505;784542;331909123
PAN;BUN;547617;1804091;7651229427
PAN;BUN;194343;74832;317961168
PAN;BUN;1584;53112;2240964534
PAN;BUN;180;13716;583216664
PAN;BUN;4778;1807758;7620354908
PAN;BUN;3840;965046;4072608375
PAN;BUN;5255;2715822;114706667
PAN;BUN;7225;4351742;1844559032
PAN;BUN;3676;11530561;4881909552
PAN;BUN;2538;355165;1499538594
PAN;BUN;14768;3260352;1393103079
PAN;BUN;488621;1429666;6077906493
PAN;BUN;4287398;6800973;2974226424
PAN;BUN;29376;9648;418244418
PAN;BUN;1134;1701;746170866
PAN;BUN;44084;45675;2003606955
PAN;BUN;144;5400;22845294
PAN;BUN;14000;110649;470147601
PAN;BUN;27300;1819818;7982922827
PAN;BUN;8589;296394;1300179702
PAN;BUN;125555;1534017;6729211013
PAN;BUN;16783;275792;1166768393
PAN;BUN;388717;13011;5517894172
PAN;BUN;923475;7796617;331235022
PAN;BUN;216157;609876;2591363124
PAN;BUN;112464;300558;127154368
PAN;BUN;56646;4314647;1833082674
PAN;BUN;17237;4473;19005777
PAN;BUN;12850;350085;1535703866
PAN;BUN;50;94686;415355288
PAN;BUN;449366;2816467;1235488313
PAN;BUN;321943;8279041;3546696481
PAN;BUN;292;8326716;3523841231
PAN;BUN;131188;1000828;4370250005
PAN;BUN;735;1640;6968360
PAN;BUN;1;17775;7519909275
PAN;BUN;3435;16372992;7097407327
PAN;BUN;1;664736;2915970821
PAN;BUN;22000;16280;69008478
PAN;BUN;134126;21451461;9410026591
PAN;BUN;14000;110649;4559424823
PAN;BUN;24000;960768;3958959836
PAN;BUN;34;168;7369588
PAN;BUN;1331;2208;96857452
PAN;BUN;229;6515;28579089
PAN;BUN;55;85521;361077358
PAN;BUN;50;37057;156457988
PAN;BUN;5;7935;33502284
PAN;BUN;300;441;1873809
PAN;BUN;3228;72;305928
PAN;BUN;55;11605;50907189
PAN;BUN;20;10;438666
PAN;BUN;1125;375;16449975
PAN;BUN;5;3765;165157749
PAN;BUN;67572;671594;2767383668
PAN;BUN;480;95232;392414882
PAN;BUN;720;1692;697208904
PAN;BUN;159378;14839;6114588018
PAN;BUN;7578;26087918;1074983967
PAN;BUN;369;1264492;5210491025
PAN;BUN;45;225;9271395
PAN;BUN;20;52;21427224
PAN;BUN;45;15;618093
PAN;BUN;8;584;2406442
PAN;BUN;40;60;2472372
PAN;BUN;60;12;4944744
PRY;BUN;30699;981216;4304260976
PRY;BUN;33291;93672;4109072153
PRY;BUN;50601;1544832;677665274
PRY;BUN;12;234;985725
PRY;BUN;156;7602;32023425
PRY;BUN;24;42;176925
PRY;BUN;420;20748;8740095
PRY;BUN;2002;12201;513967125
PRY;BUN;492;8031;3383058749
PRY;BUN;96;840;36847944
PRY;BUN;12019;270624;1187135475
PRY;BUN;216;9432;41374977
PRY;BUN;4248;1504368;659915093
PRY;BUN;150;3;1315998
PRY;BUN;15;240;10527984
PRY;BUN;15;90;3947994
PRY;BUN;60;120;5263992
PRY;BUN;1265;10055;44107866
PRY;BUN;572;29172;127967645
PRY;BUN;2;394;1728344
PRY;BUN;102;71416;31327771
PRY;BUN;91555;220811;909878222
PRY;BUN;74369;26641;1097774374
PRY;BUN;167688;863817;3559461605
PRY;BUN;71509;762381;3203166641
PRY;BUN;36206;1203131;5054990989
PRY;BUN;124644;38753;162821892
PER;BUN;2392262;5161728;2264274575
PER;BUN;24306;10411;4220369536
PER;BUN;14494;695847;2820796734
PER;BUN;26000;666681;2818320592
PER;BUN;330;112497;474972458
PER;BUN;6912;2118;894238662
PER;BUN;166102;85899;3626733089
PER;BUN;934066;2637957;1113769187
PER;BUN;12006;378189;1596747995
PER;BUN;86784;552118;2331091886
PER;BUN;159744;859288;3627991271
PER;BUN;969686;10252096;4244768447
PER;BUN;40950;3288739;135516437
PER;BUN;2657256;2086208;885190765
PER;BUN;25525;65591;2702755864
PER;BUN;6500;29250;118572480
PER;BUN;1440;55152;2235729715
PER;BUN;2700;120582;4986725027
PER;BUN;5880;995678;4036239649
PER;BUN;550;64975;2633930559
PER;BUN;12920106;56031749;2349921084
PER;BUN;14090;188804;790524236
PER;BUN;4742543;1056264;4633471038
PER;BUN;500;1606;672433806
PER;BUN;300;1636;684994836
PER;BUN;264;123472;516978498
PER;BUN;500;3066;1283737266
PER;BUN;20000;76000;318212760
PER;BUN;11895;426624;1757955387
PER;BUN;1080;37008;1524959049
PER;BUN;38760;80540;3292189219
PER;BUN;52000;18200;76842038
PER;BUN;182000;3845452;1603594563
PER;BUN;800;771688;3128237946
PER;BUN;18200;630914;2657725225
PER;BUN;15000;31700;130623654
PER;BUN;832;79068;3285227959
PER;BUN;4020;2553616;1061012126
PER;BUN;34038;14845772;6114110876
PER;BUN;20500;30570;1293297477
PER;BUN;73;116375;490229687
PER;BUN;6200;35595;1471571228
PER;BUN;2040;1374352;5571293163
PER;BUN;1500;1858522;7534002142
PER;BUN;57166;362182;1504677067
PER;BUN;1314;692419;2853195579
PER;BUN;859;447145;1842514629
PER;BUN;540;238003;980719921
PER;BUN;1803;1018373;4196328151
PER;BUN;124328;518284;219978494
PER;BUN;10800;61504;2601994374
PER;BUN;216086;25590289;1059803906
PER;BUN;200544;2257949;9351137725
PER;BUN;16000;30880;130895688
PER;BUN;1400;5922;2400636672
PER;BUN;2500;10020;419538402
PER;BUN;3000;5220;211606272
PER;BUN;360;8976;371454864
PER;BUN;101;10511;442930386
PER;BUN;1800;3546;1439970318
PER;BUN;200;732;296735232
PER;BUN;524154;989217;4087130725
PER;BUN;2637182;5420187;2244732505
PER;BUN;1121632;2992896;124294336
PER;BUN;16755;49038;2030874443
PER;BUN;48816;46560;1918560672
PER;BUN;1759798;3411408;1382902929
PER;BUN;1531318;3551325;1439621923
PER;BUN;3698913;7925298;3212725602
PER;BUN;140761;581714;2461005065
PER;BUN;1150;217205;8950192671
PER;BUN;80;1688;68427468
PER;BUN;18000;2080;85708896
PER;BUN;824;223326;9053100057
PER;BUN;4530;77922;3158770867
PER;BUN;20;56444;2337588749
PER;BUN;70;3623589;1493143331
PER;BUN;32;1550639;6389594076
PER;BUN;11;11269;46435266
PER;BUN;84;1532608;6315295176
PER;BUN;127;2738695;1128512139
PER;BUN;51702;440076;183243333
PER;BUN;18159;96235;408863351
PER;BUN;182456;749736;3169426469
PER;BUN;30;3;126375
PER;BUN;37;15;63187
PER;BUN;25;25;10630225
PER;BUN;10;779;3157879
PER;BUN;16;2612;10588421
PER;BUN;10;171;6931929
PER;BUN;2;308;1248558
PER;BUN;26;4396;17820328
PER;BUN;828;150;657999
PER;BUN;11895;426624;1757955385
PER;BUN;108;37008;152495904
PER;BUN;9020;9990;407136888
PER;BUN;1440;5904;25086096
PER;BUN;360;22104;93919896
PER;BUN;5357954;23051195;9775065249
PER;BUN;26712;102396;4491764373
PER;BUN;12600;430542;1829372958
PER;BUN;900;5562;23632938
PER;BUN;4720;185246;787110254
PER;BUN;546098;6462247;2728418843
PER;BUN;400;1692;7189308
PER;BUN;496226;10537229;4477268602
PER;BUN;225;605;2570645
PER;BUN;50289;121645;516869605
PER;BUN;889;561874;2377069763
PER;BUN;346;961597;4068141884
PER;BUN;167;616421;2607836846
PER;BUN;2124;322318;1364040106
PER;BUN;10933;6800458;2756742462
PER;BUN;408;41201;167018965
PER;BUN;4680;179244;786282485
PER;BUN;8940;326862;1433832461
PER;BUN;8100;24606;107938156
PER;BUN;63;97398;42725191
PER;BUN;1460;85024;3729713797
PER;BUN;49256675;55357369;2348200945
PER;BUN;600;2538;1113334308
PER;BUN;44680;8996595;3775459406
PER;BUN;11529;3112476;1289010148
PER;BUN;870999;2496105;1094956396
PER;BUN;24000;32600;143005116
PER;BUN;54000;22360;980857176
PER;BUN;474908;4700008;1989029285
PER;BUN;417477;3177466;1344694079
PER;BUN;249391;1124131;4757288667
PER;BUN;2207813;6072246;2502141831
PER;BUN;5266164;1196666;4958269497
PER;BUN;432864;12459;5207762543
PER;BUN;349968;1882147;7791751087
PER;BUN;878484;3852619;1622915754
PER;BUN;33423;25514;1079744825
PER;BUN;7639;24462;10352245
PER;BUN;11249;4503581;1855754594
PER;BUN;1883458;8244911;3503262684
PER;BUN;327752;1838689;7781276687
PER;BUN;52000;988208;4072029648
PER;BUN;3000;26130;1146234258
PER;BUN;3000;218968;9605381668
PER;BUN;1486;546905;2323799345
PER;BUN;3750;3176;1393203216
PER;BUN;84552;6602;2896072932
PER;BUN;10000;1251482;548982603
PER;BUN;18000;21240;931726584
PER;BUN;1000;1800;7417116
PER;BUN;368418;69466;295161034
PER;BUN;16724;320901;140768358
PER;BUN;13183;291588;1279097416
PER;BUN;117000;3711;1529162082
PER;BUN;24054;399833;1647559856
PER;BUN;65945;405108;1721303892
PER;BUN;3835;23595;100255155
